name,text,episode,season
AUDREY,(playfully) Well thank you for shopping Horneâ€™s Department Store.AUDREY walks over to JENNY.,7,1
AUDREY,Iâ€™m gonna use the little girlâ€™s room.,7,1
JENNY,"Okay.AUDREY walks off.CUT TO:INT. HORNEâ€™S DEPARTMENT STORE - DAYOutside EMORYâ€™S office, AUDREY tries to sneak inside the empty office but a STOCK BOY is moving boxes on a shelf nearby. In her mischievous way, AUDREY leans against the shelves and tells a lie to rid the STOCK BOY.",7,1
AUDREY,"You know thereâ€™s a real bad accident outside. Sounded like a bus or something.The STOCK BOY silently heads out to take a look. AUDREY grins and enters EMORYâ€™S office.CUT TO:INT. EMORYâ€™S OFFICE - DAYAUDREY opens a cigarette case, helps herself to one of EMORYâ€™S cigarettes and lights it up. AUDREY opens one of EMORYâ€™S desk drawers but hears EMORY in the hall and calmly moves to a closet, steps inside and closes the door. The closet door has a window shutter-like screen made of thin horizontal wood slats allowing AUDREY to see into the office.",7,1
EMORY,"Right this way Jen. ... got something really special about ...AUDREYâ€™S POV:Through AUDREYâ€™S POV from the closet, EMORY and JENNY enter the office.",7,1
EMORY,"Come right in. My, my you look lovely. Sit, sit.",7,1
JENNY,Thank you Mr. Battis.MUSIC ENDS: FRESHLY SQUEEZED (0:26- 3:48),7,1
EMORY,"This is for you Jenny. A reward for a job well done.EMORY hands JENNY a small present. JENNY unwraps the present, opens the box and removes the wrapping tissue to reveal a small glass unicorn.",7,1
EMORY,"Its a unicorn, ancient symbol of purity. Tamed only by the young at heart.",7,1
JENNY,"Wow, a unicorn.",7,1
EMORY,"Jenny, you had a good time at the club last week didnâ€™t you?",7,1
JENNY,"Yeah, yeah I had a great time, Mr. Battis.",7,1
EMORY,"They were very pleased with you as well, I must say. Theyâ€™d like you to continue and believe me Jenny not many girls qualify.",7,1
JENNY,Really?,7,1
EMORY,"Yes. Now the variety of work is completely up to you. Hostess, cocktail waitress or, if you are chosen, hospitality girl.",7,1
JENNY,Whatâ€™s that?MUSIC: FRESHLY SQUEEZED (0:26- 3:48),7,1
EMORY,"Hospitality girlâ€™s escort ... important guests, VIPâ€™s. Itâ€™s a lucrative opportunity Jenny. Tending to wealthy men in need of a little company.BACK TO SCENE:In the closet, AUDREY smiles to herself at hearing EMORYâ€™S definition of the job.AUDREYâ€™S POV:",7,1
JENNY,That sounds cool as long as their wealthy.,7,1
EMORY,"Jenny, your attitude will take you far in this life.EMORY hands JENNY a business card.",7,1
EMORY,Call this number. Ask for Black Rose. Now why donâ€™t we make a trip to evening wear and find you something elegant.,7,1
JENNY,"Elegant sounds great Mr. Battis. Elegant.EMORY escorts JENNY out of the office.BACK TO SCENE:AUDREY drops her cigarette to the floor, puts it out by stepping on it, exits the closet and walks over to EMORYâ€™S desk. AUDREY picks up a small black book laying on top of the desk. AUDREY opens the book and flips through the pages. The pages list several different names of women. Beside each name are hearts that rank each girl. On one page AUDREY finds the name of:",7,1
AUDREY,"Ronette Pulaski.AUDREY puts the book back. Before she leaves, AUDREY picks up the glass unicorn that JENNY left on the desk.MUSIC: FRESHLY SQUEEZED (0:26- 3:48)CUT TO:EXT. DOUBLE R DINER - DAYAn establish shot. We view the front of diner as a timber truck rig pass by with a full load of cut logs.CUT TO:INT. DOUBLE R DINER - DAYMUSIC: COUNTRY #4NORMA JENNINGS steps halfway past the door from the kitchen. NORMA stops as she sees her husband HANK JENNINGS, holding a pot of coffee, talking to SHELLY. A country tune plays on the jukebox.",7,1
HANK,"When your in prison you remember faces from home. They all seem like friends somehow. Even the ones you barely knew, like something to hang on to I guess.SHELLY hands a customer their order of a cherry pie.",7,1
SHELLY,It must have been hard on you.,7,1
HANK,I paid my debt. Thatâ€™s what counts. You know your a really big help around here and I want to thank you for that. For getting Norma through.NORMA steps back into the kitchen.,7,1
SHELLY,Your welcome Hank.SHELLY pats HANKâ€™S arm.,7,1
SHELLY,No problem.,7,1
HANK,She told me in her letters how much you meant and how much Pete helped uh ...SHELLY fetches a cup of coffee for a customer.,7,1
SHELLY,Who?,7,1
HANK,"Uh ... yeah ... no, not Pete uh ...",7,1
SHELLY,Oh you mean Ed.,7,1
HANK,Yeah Big Ed.,7,1
SHELLY,Yeah.,7,1
HANK,"Yeah, Iâ€™m a little better at faces then names I guess.The COOK rings the service bell and SHELLY moves off to pick up the order.",7,1
HANK,"(sinisterly) Yeah, Big Ed.HANK looks down at the counter where he sees a lighter someone had left behind their plate of food. With his shifty eyes, HANK glances around, casually moves his hand, picks up the lighter and puts it in his back pocket. HANK then moves the dirty plates to a bin.At the front door, SHERIFF TRUMAN and AGENT COOPER enter the diner. SHERIFF TRUMAN spots HANK.",7,1
SHERIFF TRUMAN,Hello Hank.,7,1
HANK,Hi Harry. Glad to see me?HANK moves up the island counter towards SHERIFF TRUMAN.,7,1
HANK,(jokingly) You uh ... you lookinâ€™ for a free lunch ... I recommend the meatloaf.,7,1
SHERIFF TRUMAN,Save it. Iâ€™m looking for you.,7,1
HANK,Harry?HANK jokingly puts up both of his hands.,7,1
HANK,Iâ€™m innocent.,7,1
SHERIFF TRUMAN,What you are is on parole Hank.SHELLY watches and listens to SHERIFF TRUMAN.,7,1
SHERIFF TRUMAN,"That means pay your case officer a visit once a week, Fridays. You miss a visit. You go to jail.MUSIC ENDS: COUNTRY #4",7,1
HANK,Thanks for the reminder sheriff. Stop in any time.HANK stares at SHERIFF TRUMAN and then walks away.,7,1
SHERIFF TRUMAN,You think people ever change Cooper? I donâ€™t.SHELLY walks up to them.,7,1
SHELLY,"Oh, afternoon guys. Would you like some coffee?COOPER smiles brightly.",7,1
COOPER,"Afternoon Shelly, yes.",7,1
SHERIFF TRUMAN,We should be on our way.SHELLY moves to the coffee dispenser. COOPER and SHERIFF TRUMAN are still standing by the counter as they talk.,7,1
COOPER,"Harry, Iâ€™m going to let you in on a little secret. Everyday, once a day, give yourself a present. Donâ€™t plan it, donâ€™t wait for it, just let it happen.SHELLY places two cups of coffee on the counter near them.",7,1
COOPER,"It could be a new shirt at the men store, a catnap in your office chair or ...COOPER gestures to the cups of coffee on the counter before them.",7,1
COOPER,... two cups of good hot black coffee. Like this.COOPER wears a large grin. SHERIFF TRUMAN grins back.,7,1
SHERIFF TRUMAN,A present? Like Christmas?COOPER nods yes. COOPER and SHERIFF TRUMAN both move to the counter and take a seat where their coffee has been placed. COOPER grabs his cup and takes a sip. SHERIFF TRUMAN watches COOPER.,7,1
COOPER,Ahh man that hits the spot.SHERIFF TRUMAN grins at COOPERâ€™S reaction. SHERIFF TRUMAN hasnâ€™t touched his cup yet. COOPER slides it over to him.,7,1
COOPER,"Nothing like a great cup of black coffee.MUSIC: FRESHLY SQUEEZED (0:26 - 3:48)CUT TO:INT. HORNEâ€™S DEPARTMENT STORE - DAYAUDREY stands behind the perfume counter as JENNY, carrying a bag with the dress she just received, prepares to leave for the day.",7,1
JENNY,Bye Audrey.,7,1
AUDREY,So did Battis get you a dress?,7,1
JENNY,Yeah he did.,7,1
AUDREY,I met him yesterday. Iâ€™ll be working as hostess this weekend.,7,1
JENNY,Oh really?,7,1
AUDREY,Yeah.,7,1
JENNY,Cool.,7,1
AUDREY,Did you get one of these too?AUDREY shows JENNY the small glass unicorn she had swiped earlier.,7,1
JENNY,"Yeah, what am I going to do with a horned horse?AUDREY LAUGHS.",7,1
AUDREY,Ditto. I bet heâ€™s got cartons of them.,7,1
JENNY,He probably does.,7,1
AUDREY,"Jenny I did a real dumb thing um I lost that number that he gave me for Black Rose. Do you have it?A little unsure, JENNY pauses before she retrieves the card.",7,1
JENNY,"Yeah, I got it.",7,1
AUDREY,"Great.JENNY hands the card to AUDREY, who copies the number down.",7,1
AUDREY,Thanks.,7,1
JENNY,"Okay, I talk to you later.",7,1
AUDREY,"Okay, see yaâ€™ tomorrow.JENNY walks off. AUDREY moves to a nearby phone and immediately dials the number.MUSIC ENDS: FRESHLY SQUEEZED (0:26 - 3:48)FADE OUT:FADE IN:INT. HURLEY HOUSE - DAYIn her living room seated at the couch, NADINE HURLEY is watching the television and eating chocolate bonbons.NADINEâ€™S POV:Through NADINEâ€™S POV we view the television program â€˜Invitation to Loveâ€™. CHET, a nerdy looking man wearing a white suit, is holding a gun. CHET has the gun pointed at MONTANA, a scruffy looking man wearing a black leather jacket and a bandana, who stands with his hands up in the air.",7,1
CHET,I wasnâ€™t fooling Montana.BACK TO SCENE:,7,1
NADINE,"You show â€™em Chet. You show all of them.NADINEâ€™S POV:Through NADINEâ€™S POV, CHET shoots MONTANA. MONTANA spins to a nearby wall. The wall supports him as he slowly slides down.BACK TO SCENE:â€˜BIGâ€™ ED HURLEY enters the house and sees his wife, NADINE, on the couch. NADINE looks at her wrists. The television program comes to an end and its rich theme music starts up.MUSIC: INVITATION TO LOVE     28KANNOUNCER (FROM TELEVISION)Tune in tomorrow for Invitation to Love.NADINE looks up and sees BIG ED.",7,1
NADINE,"Ed, Iâ€™m eating bonbons.NADINE offers by holding up the box of bonbons towards BIG ED.BIG ED grabs the box and puts it on the coffee table. BIG ED takes a seat next to NADINE. NADINE is very sad and is close to tears.",7,1
BIG ED,Come on honey its not that bad.,7,1
NADINE,You donâ€™t know how bad it is. You donâ€™t know all the things I was going to do ... for us.,7,1
BIG ED,I know.,7,1
NADINE,A new TV. I was gonna do that. I already looked at a motorboat.,7,1
BIG ED,Sweetheart.,7,1
NADINE,It wasnâ€™t just things I was going to buy. It was a new life we were gonna lead.,7,1
BIG ED,Nadine thereâ€™s plenty of patent attorneys. Weâ€™re just gonna have to keep on looking on till we find one that understands drape runners.,7,1
NADINE,"Rejected. Rejected, that what he said. Nobody else is gonna say anything different.BIG ED holds NADINE.",7,1
BIG ED,"Nadine, donâ€™t you give up. Donâ€™t you dare.MUSIC ENDS: INVITATION TO LOVE     28KCUT TO:EXT. BLUE PINE LODGE - DAYAn establish shot. We view the front of house.*** CUT TO:INT. BLUE PINE LODGE - DAYIn the dining room, SHERIFF TRUMAN looks at a mounted fish trophy laying on the table. PETE walks up beside him.",7,1
PETE,I just got that baby back from Tim and Tomâ€™s Taxidermy. When I caught him he was this big. (waves his hand above the side of the fish to show it original thickness) But I guess by the time they take the innards out and put the stuffing in ... it uh ... loses something in the translation.,7,1
SHERIFF TRUMAN,Yeah well Pete it still a fine looking trophy. No matter what the size.,7,1
PETE,(chuckle) Well size isnâ€™t everything I guess.PETE walks away carrying his trophy. JOSIE enters and walks up to SHERIFF TRUMAN.,7,1
JOSIE,"Harry, I didnâ€™t expect you to be here. (kisses him) Iâ€™m late for the mill but Iâ€™ll make time for us. (he stares at her) Whatâ€™s wrong?",7,1
SHERIFF TRUMAN,"What were you doing at the Timber Falls Motel, Tuesday?",7,1
JOSIE,"Oh, (kisses him) Tuesday I was at the mill.",7,1
SHERIFF TRUMAN,Hawk saw you. I know you were there.,7,1
JOSIE,"(worried) Oh, Harry.",7,1
SHERIFF TRUMAN,"You can tell me anything. Josie, you can tell me anything.",7,1
JOSIE,"(looking to the ground) I was there ... because ... Ben and Catherine were there together. I followed them and I took pictures.She opens her purse, pulls out some pictures and shows them to him. The pictures are of BENJAMIN HORNE and CATHERINE MARTELL entering a room together at the motel.",7,1
SHERIFF TRUMAN,Whatâ€™s this ... all about?,7,1
JOSIE,You asked me for proof last time ... and I followed them and I took pictures.MUSIC: LOVE THEME FROM TWIN PEAKS,7,1
JOSIE,"The other night I heard Catherine talking on the phone. Something about an accident, a fire. A fire at the mill. A fire at Andrewâ€™s mill. My mill. Iâ€™m not going to let this happen. No.Tears form in her eyes and run down her cheek. TRUMAN wipes away the tear on her cheek with his thumb.",7,1
SHERIFF TRUMAN,"Neither will I. I wonâ€™t let it happen.They embrace each other.MUSIC ENDS: LOVE THEME FROM TWIN PEAKSFADE OUT:FADE IN:INT. TIMBER ROOM - NIGHTWe watch AGENT COOPER enter the dining area and walk over to the bar where SHERIFF TRUMAN and BIG ED are waiting for him. COOPER is dressed in a tuxedo. BIG ED is wearing a western theme outfit. As COOPER approaches them, BIG ED and TRUMAN look his suit over.",7,1
SHERIFF TRUMAN,Well now.,7,1
COOPER,"Evening Harry, Ed. You all set.",7,1
BIG ED,(sour look) Is that what your wearing?,7,1
SHERIFF TRUMAN,Its pretty spiffy Cooper.,7,1
COOPER,Do you like to gamble Ed?,7,1
BIG ED,Well I went to Reno once but I never felt to lucky.,7,1
COOPER,"Your gonna be lucky tonight. (pulls out a wad of cash from his pocket) It ten thousand dollars of the bureauâ€™s money. Whenever I gamble with the company stake I always like to bring back a ten to fifthteen percent return. (to ED) How much would you like to start with? (ED shrugs but smiles) How about three hundred. And Ed, the suit is perfect.",7,1
BIG ED,(smiling) Well Harry would like to talk with you. (puts his cup of coffee down on the bar) So why donâ€™t I see you outside.BIG ED leaves.,7,1
